7507.004,359965.5
5914.259,237854.2
8997.123,393245.7
5797.196,270356.4
6042.071,355751.4
5350.382,239217.8
8279.243,395384.2
6378.972,277870.4
6736.625,392623.5
4659.815,168851.2
7336.979,358706.2
5903.424,267741.0
5986.207,294613.0
5001.677,232171.8
7834.559,383311.7
6040.787,254855.2
6328.218,339630.0
4904.069,205820.8
7598.456,360047.3
6136.965,258932.9
6294.255,277581.9
4990.127,239027.8
7662.664,270274.1
7525.711,330296.5
7851.609,381822.9
5591.36,266425.1
8552.368,363626.6
5442.981,207920.1
5639.022,299477.6
4548.158,203264.2
7190.133,403493.3
6969.347,288713.9
7235.345,337105.8
6442.322,292851.1
9627.145,439655.4
6257.466,273925.0
6443.097,243363.7
5135.008,231875.8
7944.282,327164.6
6065.53,216712.3
6475.697,344132.1
5101.753,219553.8
7813.99,274624.9
6396.038,279119.2
6479.52,319730.7
4411.887,199833.1
6962.179,293689.1
6806.002,260834.5
7060.606,343180.6
5563.717,256275.3
8447.069,339055.1
5367.607,182335.8
5640.273,265164.5
5622.588,260809.9
8614.28,383232.4
6626.54,266596.3
6984.223,311283.7
4905.641,178243.6
7631.595,367083.0
6159.07,242468.2
6276.149,266978.5
4998.119,239596.1
7799.36,348784.2
5985.939,232514.6
6310.44,317661.4
5541.993,243308.8
8373.142,276050.0
6906.809,309630.4
7061.336,370250.8
4361.275,158190.2
6948.756,345239.9
6703.984,240034.1
7036.031,301721.2
5628.388,265695.1
8606.83,382924.7
5520.51,246957.0
5652.304,355346.4
4812.204,235727.4
7577.403,350598.3
5779.087,188830.4
6093.2,302877.6
5366.996,249066.5
8162.481,329875.8
6700.326,305207.4
6807.773,329379.1
4462.558,162043.8
7073.538,345329.3
6820.779,289277.5
7144.004,299465.3
5716.755,239302.4
8743.993,405533.9
5623.931,277162.6
5775.791,332985.9
4662.135,214091.6
7272.45,295007.4
7142.13,320382.4
7407.763,359276.4
5830.042,242238.5
8818.735,345010.2
5653.436,222177.4
6485.306,304025.2
6295.989,269070.0
6487.769,243116.9
5797.195,254482.1
8816.942,376659.7
5647.44,228771.4
5861.06,341798.4
5180.526,248145.8
8009.506,347783.0
6081.086,195405.4
6538.877,368743.5
5169.13,272095.6
7878.827,299321.8
6454.289,288266.4
6510.234,320939.2
5350.731,257556.3
8277.275,380342.5
6422.417,276268.3
6676.694,280898.0
5231.662,216684.6
8056.652,438799.3
6519.728,262332.0
6722.524,308049.3
4750.649,254698.7
7351.579,289059.3
7178.323,280354.3
7504.765,374894.6
5316.713,241767.0
8130.095,309760.0
5178.522,195204.2
5359.936,268861.5
4747.402,240754.7
7382.445,262080.6
5683.766,214100.5
6008.9,303614.7
5250.148,215036.7
8010.296,299960.6
6559.335,280889.2
6714.49,316282.9
4659.502,167798.4
7359.469,367902.3
7105.729,270256.6
7451.54,324080.2
5983.567,271065.2
9048.229,418964.0
5821.071,225825.7
5984.664,272043.1
4736.544,214195.5
7369.737,275422.5
7263.8,317747.2
