0.3144093894,0.021003633
0.3656352184,0.0199885919
0.307868635,0.0240285858
0.2879340881,0.0200250704
0.299834446,0.0185466161
0.3131257167,0.0214389015
0.3776091348,0.0203677773
0.176126395,0.0068103446
0.303545809,0.0208446461
0.3080007178,0.0164973379
0.2433386303,0.0105101412
0.2408726593,0.0217118865
0.3657264186,0.02664588
0.1069589567,0.0035806875
0.2301796638,0.0139031747
0.1772740442,0.0085225532
0.3389852811,0.0220506633
0.3155334425,0.0156445456
0.3757893427,0.0232492847
0.4339699032,0.0296913081
0.3481235697,0.0193714746
0.1648966183,0.0102533127
0.1656548562,0.0088759108
0.1251585476,0.017376068
0.2184322867,0.0088506424
0.3429534743,0.0204582899
0.2253571858,0.0114444231
0.2455420981,0.0177786738
0.2231777577,0.0175315801
0.3546001443,0.0345920418
0.2940862817,0.0114657652
0.3652360605,0.0278538595
0.2257153409,0.0208689376
0.2988591229,0.0150170329
0.2826244767,0.0222925517
0.3864937864,0.0268802029
0.3171325357,0.0155195556
0.3171187921,0.0172237968
0.3981678029,0.0240634387
0.2502692607,0.0180971062
0.3261991643,0.0123697497
0.2744003768,0.0131145667
0.2239318758,0.0153024657
0.3291969397,0.0162967578
0.3157765933,0.0146696266
0.2657315868,0.0143492905
0.3662375968,0.0222504059
0.437197893,0.0323565679
0.3208424857,0.0155007976
0.1148725898,0.0050183666
0.2632968231,0.0246627996
0.2342288475,0.0160756562
0.2764257144,0.0090507965
0.4486769878,0.0263467382
0.28095078,0.0127812191
0.1863568312,0.0139665977
0.2497592746,0.0172754242
0.502587553,0.0454816472
0.2487042621,0.0166380207
0.3833959937,0.017455226
0.2118635652,0.0055246282
0.3385094194,0.0185721303
0.2499022819,0.0190550115
0.3127541655,0.0265637806
0.2905063826,0.0124934266
0.4054498079,0.0222607842
0.2865301151,0.0172687097
0.3341265722,0.0200769824
0.1915637918,0.0111184162
0.4620706475,0.0265366994
0.1674450541,0.0154898158
0.2107511713,0.0126376161
0.2974043239,0.023265122
0.1466612232,0.0159595627
0.3528424769,0.0213847795
0.3837656872,0.0256596324
0.3482327045,0.0263109611
0.3223296706,0.0175093912
0.3148997472,0.0148547838
0.302829547,0.0247794477
0.4371000822,0.0247937673
0.3737382352,0.0279389832
0.2780131782,0.0106699497
0.3726639963,0.0173681567
0.2238362355,0.0103191567
0.3918367002,0.0202682967
0.2427386632,0.0152318678
0.3088958445,0.01751277
0.2102548923,0.0133996238
0.2413236922,0.0182537114
0.3808083244,0.0207756415
0.2509874225,0.0156494565
0.2703000766,0.0132805813
0.2797677684,0.0223593831
0.2566505338,0.0112181413
0.2650061993,0.01203713
0.2732807275,0.0185574613
0.3043119195,0.0134162248
0.1801277571,0.0118189935
0.1916428685,0.0070385343
0.103783447,0.0041827181
0.2591080705,0.0272691706
0.2496976404,0.016786044
0.187465742,0.0179091918
0.2963191553,0.0224292547
0.2577806103,0.0186805863
0.3194977083,0.021992179
0.3230446702,0.0287269829
0.2846668068,0.0201869369
0.3457439835,0.0266553648
0.2752841532,0.0177273687
0.3313545136,0.0186624292
0.2406013534,0.0123053806
0.3387061663,0.0181948866
0.3464233649,0.0167849678
